Restaurant Name,City,Latitude,Longitude,Cuisine
"Sabharwal, Khatri and Gokhale Restaurant",Hyderabad,17.385,78.4867,Mexican
Divan-Koshy Restaurant,Delhi,28.6139,77.209,Arabic
Rout PLC Restaurant,Pune,18.5204,73.8567,Chinese
"Wadhwa, Dugal and Ahluwalia Restaurant",Pune,18.5204,73.8567,Chinese
Chacko-Kade Restaurant,Pune,18.5204,73.8567,South Indian
"Bhat, Arya and Jaggi Restaurant",Chennai,13.0827,80.2707,North Indian
"Cherian, Garde and Ramaswamy Restaurant",Lucknow,26.8467,80.9462,North Indian
Prashad LLC Restaurant,Jaipur,26.9124,75.7873,Arabic
Kapur-Mall Restaurant,Hyderabad,17.385,78.4867,Indian
Nair-Purohit Restaurant,Delhi,28.6139,77.209,Arabic
"Suresh, Prabhakar and Shere Restaurant",Delhi,28.6139,77.209,Chinese
Nair Ltd Restaurant,Ahmedabad,23.0225,72.5714,Indian
Chaudhary LLC Restaurant,Hyderabad,17.385,78.4867,South Indian
"Ramaswamy, Singh and Shetty Restaurant",Lucknow,26.8467,80.9462,Arabic
"Mangal, Mittal and Venkataraman Restaurant",Lucknow,26.8467,80.9462,Indian
Master-Ahluwalia Restaurant,Chennai,13.0827,80.2707,North Indian
Goswami-Venkatesh Restaurant,Mumbai,19.076,72.8777,Arabic
Dutt and Sons Restaurant,Chennai,13.0827,80.2707,Indian
Sangha Inc Restaurant,Ahmedabad,23.0225,72.5714,Japanese
Andra Group Restaurant,Chennai,13.0827,80.2707,Mexican
Mittal LLC Restaurant,Delhi,28.6139,77.209,Chinese
"Sani, Bhandari and Khalsa Restaurant",Bangalore,12.9716,77.5946,Mexican
Datta-Kohli Restaurant,Hyderabad,17.385,78.4867,South Indian
Yadav-Kohli Restaurant,Kolkata,22.5726,88.3639,Indian
Kala-Krishnan Restaurant,Lucknow,26.8467,80.9462,South Indian
"Ramaswamy, Singh and Shetty Restaurant",Pune,18.5204,73.8567,Italian
Chakrabarti PLC Restaurant,Hyderabad,17.385,78.4867,Arabic
"Dugal, Yogi and Bhasin Restaurant",Kolkata,22.5726,88.3639,North Indian
"Badami, Mander and Kibe Restaurant",Delhi,28.6139,77.209,North Indian
"Sami, Sengupta and Grover Restaurant",Pune,18.5204,73.8567,Japanese
Aggarwal-Chaudhry Restaurant,Pune,18.5204,73.8567,Indian
Kannan Ltd Restaurant,Chennai,13.0827,80.2707,North Indian
"Banerjee, Varughese and Subramaniam Restaurant",Jaipur,26.9124,75.7873,South Indian
"Bali, Gour and Bose Restaurant",Mumbai,19.076,72.8777,Japanese
Biswas-Barad Restaurant,Jaipur,26.9124,75.7873,Arabic
"Wali, Sarraf and Madan Restaurant",Bangalore,12.9716,77.5946,North Indian
"Kumar, Chaudry and Dhingra Restaurant",Hyderabad,17.385,78.4867,South Indian
Palla PLC Restaurant,Pune,18.5204,73.8567,Chinese
Pillai LLC Restaurant,Delhi,28.6139,77.209,South Indian
"Chokshi, Kapadia and Ramaswamy Restaurant",Kolkata,22.5726,88.3639,Arabic
Suresh-Dalal Restaurant,Hyderabad,17.385,78.4867,Mexican
Rai-Mohanty Restaurant,Hyderabad,17.385,78.4867,Arabic
Kakar Ltd Restaurant,Lucknow,26.8467,80.9462,Chinese
"Brahmbhatt, Palan and Kamdar Restaurant",Mumbai,19.076,72.8777,Mexican
Nayak-Bakshi Restaurant,Kolkata,22.5726,88.3639,South Indian
Shankar-Chaudhary Restaurant,Chennai,13.0827,80.2707,North Indian
Saini Ltd Restaurant,Kolkata,22.5726,88.3639,Japanese
Chada-Srinivasan Restaurant,Bangalore,12.9716,77.5946,Chinese
"Wadhwa, Dugal and Ahluwalia Restaurant",Ahmedabad,23.0225,72.5714,Italian
Oommen-Biswas Restaurant,Kolkata,22.5726,88.3639,North Indian
Chanda-Chada Restaurant,Pune,18.5204,73.8567,Indian
"Nagar, Bandi and Mangat Restaurant",Bangalore,12.9716,77.5946,Mexican
Palla-Krishna Restaurant,Pune,18.5204,73.8567,Indian
"Suresh, Prabhakar and Shere Restaurant",Jaipur,26.9124,75.7873,Italian
Pandit-Kara Restaurant,Lucknow,26.8467,80.9462,Italian
Mani and Sons Restaurant,Mumbai,19.076,72.8777,Chinese
Sama Group Restaurant,Kolkata,22.5726,88.3639,North Indian
"Gara, Srinivas and Kar Restaurant",Pune,18.5204,73.8567,Arabic
Prasad Ltd Restaurant,Pune,18.5204,73.8567,Indian
Tailor Inc Restaurant,Ahmedabad,23.0225,72.5714,Indian
Behl-Bal Restaurant,Delhi,28.6139,77.209,Japanese
"Arora, Palla and Ramaswamy Restaurant",Mumbai,19.076,72.8777,South Indian
Badami Inc Restaurant,Kolkata,22.5726,88.3639,Chinese
Dalal-Toor Restaurant,Hyderabad,17.385,78.4867,Indian
"Sethi, Dalal and Dugar Restaurant",Hyderabad,17.385,78.4867,Mexican
Badami Ltd Restaurant,Jaipur,26.9124,75.7873,Italian
Patla Inc Restaurant,Bangalore,12.9716,77.5946,Indian
Purohit Ltd Restaurant,Lucknow,26.8467,80.9462,South Indian
Kant-Kata Restaurant,Kolkata,22.5726,88.3639,South Indian
Bath and Sons Restaurant,Delhi,28.6139,77.209,Chinese
"Kanda, Srinivasan and Chacko Restaurant",Ahmedabad,23.0225,72.5714,Mexican
Bahl PLC Restaurant,Lucknow,26.8467,80.9462,Chinese
Purohit LLC Restaurant,Delhi,28.6139,77.209,Arabic
Doshi LLC Restaurant,Lucknow,26.8467,80.9462,South Indian
Kohli-Malhotra Restaurant,Chennai,13.0827,80.2707,Indian
Lad-Ramesh Restaurant,Kolkata,22.5726,88.3639,Arabic
"Talwar, Kadakia and Dalal Restaurant",Ahmedabad,23.0225,72.5714,North Indian
"Barman, Suresh and Puri Restaurant",Ahmedabad,23.0225,72.5714,South Indian
Lad-Ramesh Restaurant,Delhi,28.6139,77.209,Mexican
Bajaj-Yogi Restaurant,Hyderabad,17.385,78.4867,Chinese
Das Ltd Restaurant,Delhi,28.6139,77.209,Mexican
Mittal LLC Restaurant,Jaipur,26.9124,75.7873,North Indian
Nagy-Handa Restaurant,Bangalore,12.9716,77.5946,Indian
Saha PLC Restaurant,Jaipur,26.9124,75.7873,South Indian
"Ravi, Shroff and Jhaveri Restaurant",Hyderabad,17.385,78.4867,Arabic
Shukla Inc Restaurant,Bangalore,12.9716,77.5946,South Indian
Date-Comar Restaurant,Ahmedabad,23.0225,72.5714,North Indian
"Dugal, Nagar and Lad Restaurant",Hyderabad,17.385,78.4867,Japanese
Chadha and Sons Restaurant,Delhi,28.6139,77.209,Mexican
Dua-Chandran Restaurant,Pune,18.5204,73.8567,Arabic
Ratta PLC Restaurant,Kolkata,22.5726,88.3639,Arabic
"Kohli, Parikh and Batra Restaurant",Delhi,28.6139,77.209,Arabic
Kannan Ltd Restaurant,Pune,18.5204,73.8567,North Indian
Dar-Ganesh Restaurant,Ahmedabad,23.0225,72.5714,Mexican
Singh-Ranganathan Restaurant,Lucknow,26.8467,80.9462,Japanese
Dalal-Srivastava Restaurant,Hyderabad,17.385,78.4867,North Indian
Nanda-Gopal Restaurant,Hyderabad,17.385,78.4867,Indian
Dalal-Toor Restaurant,Pune,18.5204,73.8567,Chinese
Doshi Inc Restaurant,Lucknow,26.8467,80.9462,Japanese
"Char, Balakrishnan and Patil Restaurant",Hyderabad,17.385,78.4867,North Indian
"Kala, Bassi and Nagi Restaurant",Jaipur,26.9124,75.7873,Chinese
"Suresh, Prabhakar and Shere Restaurant",Hyderabad,17.385,78.4867,Chinese
"Wagle, Sahni and Iyengar Restaurant",Kolkata,22.5726,88.3639,North Indian
"Sekhon, Hari and Atwal Restaurant",Bangalore,12.9716,77.5946,Arabic
Nigam-Mall Restaurant,Ahmedabad,23.0225,72.5714,Chinese
Chaudhary-D’Alia Restaurant,Mumbai,19.076,72.8777,Italian
Datta-Dhillon Restaurant,Delhi,28.6139,77.209,Indian
Kanda-Sibal Restaurant,Kolkata,22.5726,88.3639,North Indian
Sampath-Vaidya Restaurant,Hyderabad,17.385,78.4867,South Indian
"Baral, Kade and Sodhi Restaurant",Mumbai,19.076,72.8777,Japanese
"Datta, Datta and Kade Restaurant",Mumbai,19.076,72.8777,Italian
"Raju, Mani and Oommen Restaurant",Bangalore,12.9716,77.5946,Chinese
Vyas-Badal Restaurant,Pune,18.5204,73.8567,Japanese
Vora-Swamy Restaurant,Mumbai,19.076,72.8777,Italian
Korpal Group Restaurant,Mumbai,19.076,72.8777,Arabic
Misra-Kamdar Restaurant,Lucknow,26.8467,80.9462,Italian
"Hora, Mammen and Kibe Restaurant",Hyderabad,17.385,78.4867,North Indian
"Kumar, Chaudry and Dhingra Restaurant",Chennai,13.0827,80.2707,Italian
"Dugar, Prashad and Radhakrishnan Restaurant",Hyderabad,17.385,78.4867,Japanese
Tandon Inc Restaurant,Chennai,13.0827,80.2707,South Indian
Aggarwal-Chandra Restaurant,Mumbai,19.076,72.8777,Arabic
"Mital, Reddy and Naik Restaurant",Ahmedabad,23.0225,72.5714,Arabic
Vala Inc Restaurant,Ahmedabad,23.0225,72.5714,Italian
Din-Ghose Restaurant,Pune,18.5204,73.8567,Mexican
"Bhat, Viswanathan and Dara Restaurant",Kolkata,22.5726,88.3639,Arabic
Madan PLC Restaurant,Jaipur,26.9124,75.7873,Chinese
"Devi, Choudhury and Dass Restaurant",Ahmedabad,23.0225,72.5714,Mexican
"Iyer, Buch and Muni Restaurant",Mumbai,19.076,72.8777,South Indian
"Krishnamurthy, Dalal and Barad Restaurant",Mumbai,19.076,72.8777,Chinese
Saini LLC Restaurant,Delhi,28.6139,77.209,Italian
Sarma-Dua Restaurant,Kolkata,22.5726,88.3639,Chinese
Anne-Prakash Restaurant,Hyderabad,17.385,78.4867,Chinese
Koshy and Sons Restaurant,Lucknow,26.8467,80.9462,Chinese
Bahri-Agrawal Restaurant,Delhi,28.6139,77.209,Mexican
Kuruvilla Inc Restaurant,Pune,18.5204,73.8567,Arabic
Madan LLC Restaurant,Lucknow,26.8467,80.9462,Indian
Varughese Ltd Restaurant,Ahmedabad,23.0225,72.5714,North Indian
"Hegde, Palla and Rajagopalan Restaurant",Delhi,28.6139,77.209,Italian
Mane-Nadkarni Restaurant,Delhi,28.6139,77.209,North Indian
Rana and Sons Restaurant,Delhi,28.6139,77.209,Italian
Bail LLC Restaurant,Pune,18.5204,73.8567,Japanese
Bava and Sons Restaurant,Jaipur,26.9124,75.7873,North Indian
Badami Inc Restaurant,Lucknow,26.8467,80.9462,South Indian
"Minhas, Chander and Gaba Restaurant",Pune,18.5204,73.8567,South Indian
"Mannan, Pandit and Bhat Restaurant",Pune,18.5204,73.8567,South Indian
Chada-Basak Restaurant,Hyderabad,17.385,78.4867,Italian
Sura Ltd Restaurant,Ahmedabad,23.0225,72.5714,Mexican
Nagi-Gopal Restaurant,Lucknow,26.8467,80.9462,North Indian
Jain-Date Restaurant,Pune,18.5204,73.8567,Mexican
Srinivas-Dhingra Restaurant,Chennai,13.0827,80.2707,North Indian
"Patel, Koshy and Kapoor Restaurant",Jaipur,26.9124,75.7873,Italian
Rajan PLC Restaurant,Delhi,28.6139,77.209,North Indian
Dube-Barman Restaurant,Kolkata,22.5726,88.3639,Italian
Borah Inc Restaurant,Chennai,13.0827,80.2707,Chinese
Bhakta-Basu Restaurant,Hyderabad,17.385,78.4867,Chinese
Oak PLC Restaurant,Kolkata,22.5726,88.3639,Japanese
Sarin-Sethi Restaurant,Pune,18.5204,73.8567,Arabic
"Karnik, Jha and Sridhar Restaurant",Hyderabad,17.385,78.4867,Japanese
Chowdhury-Narula Restaurant,Chennai,13.0827,80.2707,North Indian
Deshpande LLC Restaurant,Mumbai,19.076,72.8777,Italian
Cherian-Bhatti Restaurant,Delhi,28.6139,77.209,North Indian
Bumb LLC Restaurant,Lucknow,26.8467,80.9462,Japanese
Dixit and Sons Restaurant,Ahmedabad,23.0225,72.5714,Indian
Krishnamurthy-Bhat Restaurant,Pune,18.5204,73.8567,Arabic
Rastogi Group Restaurant,Jaipur,26.9124,75.7873,Arabic
Mistry PLC Restaurant,Pune,18.5204,73.8567,Arabic
Munshi Group Restaurant,Ahmedabad,23.0225,72.5714,Indian
Devi-Malhotra Restaurant,Bangalore,12.9716,77.5946,Chinese
"Chada, Jaggi and Ben Restaurant",Delhi,28.6139,77.209,Arabic
Dayal PLC Restaurant,Bangalore,12.9716,77.5946,South Indian
Memon and Sons Restaurant,Ahmedabad,23.0225,72.5714,Indian
"Joshi, Varughese and Sami Restaurant",Lucknow,26.8467,80.9462,Chinese
Chauhan PLC Restaurant,Bangalore,12.9716,77.5946,Arabic
Vora Ltd Restaurant,Jaipur,26.9124,75.7873,Mexican
"Sekhon, Saraf and Chaudry Restaurant",Delhi,28.6139,77.209,Mexican
Raj PLC Restaurant,Lucknow,26.8467,80.9462,Mexican
Swaminathan Inc Restaurant,Jaipur,26.9124,75.7873,Chinese
"Edwin, Kar and Sant Restaurant",Pune,18.5204,73.8567,North Indian
Aggarwal-Chaudhry Restaurant,Kolkata,22.5726,88.3639,Arabic
"Chowdhury, Kunda and Dyal Restaurant",Chennai,13.0827,80.2707,Chinese
Subramanian-Prabhakar Restaurant,Chennai,13.0827,80.2707,Japanese
Nigam-Bhalla Restaurant,Hyderabad,17.385,78.4867,South Indian
"Sur, Deshpande and Sanghvi Restaurant",Delhi,28.6139,77.209,Mexican
"Sabharwal, Gole and Natt Restaurant",Delhi,28.6139,77.209,Italian
Keer Group Restaurant,Jaipur,26.9124,75.7873,Chinese
Dugar and Sons Restaurant,Lucknow,26.8467,80.9462,Indian
"Behl, Tiwari and Mane Restaurant",Kolkata,22.5726,88.3639,Chinese
Sharma Ltd Restaurant,Kolkata,22.5726,88.3639,Mexican
Zacharia-Mahajan Restaurant,Chennai,13.0827,80.2707,Chinese
"Joshi, Varughese and Sami Restaurant",Jaipur,26.9124,75.7873,North Indian
Mane-Nadkarni Restaurant,Bangalore,12.9716,77.5946,Mexican
Shetty-Murty Restaurant,Pune,18.5204,73.8567,Indian
"Sarna, Khare and Arya Restaurant",Bangalore,12.9716,77.5946,Arabic
Sanghvi-Tailor Restaurant,Delhi,28.6139,77.209,Japanese
Manda LLC Restaurant,Ahmedabad,23.0225,72.5714,North Indian
Malhotra-Vohra Restaurant,Lucknow,26.8467,80.9462,Chinese
Garg Group Restaurant,Lucknow,26.8467,80.9462,Chinese
"Talwar, Kadakia and Dalal Restaurant",Ahmedabad,23.0225,72.5714,Japanese
"Mahajan, Dasgupta and Mukherjee Restaurant",Lucknow,26.8467,80.9462,South Indian
Raja-Aurora Restaurant,Pune,18.5204,73.8567,Mexican
Narayanan LLC Restaurant,Jaipur,26.9124,75.7873,South Indian
Wadhwa-Tailor Restaurant,Delhi,28.6139,77.209,South Indian
Chakrabarti PLC Restaurant,Bangalore,12.9716,77.5946,Arabic
Sahota-Keer Restaurant,Pune,18.5204,73.8567,Italian
Lal-Bora Restaurant,Pune,18.5204,73.8567,Chinese
Sur LLC Restaurant,Chennai,13.0827,80.2707,Italian
"Kala, Purohit and Misra Restaurant",Mumbai,19.076,72.8777,Indian
Balay-Borah Restaurant,Kolkata,22.5726,88.3639,Arabic
"Lanka, Thakkar and Sant Restaurant",Mumbai,19.076,72.8777,South Indian
Sharaf-Pandya Restaurant,Chennai,13.0827,80.2707,Indian
Murty Inc Restaurant,Hyderabad,17.385,78.4867,Arabic
Halder Inc Restaurant,Delhi,28.6139,77.209,Japanese
Krish-Contractor Restaurant,Mumbai,19.076,72.8777,Japanese
Arora-Doshi Restaurant,Kolkata,22.5726,88.3639,North Indian
Borra-Kar Restaurant,Ahmedabad,23.0225,72.5714,Japanese
Dass-Dora Restaurant,Hyderabad,17.385,78.4867,Chinese
Nigam-Pandit Restaurant,Kolkata,22.5726,88.3639,Mexican
"Iyer, Buch and Muni Restaurant",Ahmedabad,23.0225,72.5714,Japanese
"Sachdeva, Gola and Sood Restaurant",Lucknow,26.8467,80.9462,North Indian
Goswami-Manda Restaurant,Bangalore,12.9716,77.5946,Chinese
Baral-Chokshi Restaurant,Ahmedabad,23.0225,72.5714,North Indian
"Kala, Bassi and Nagi Restaurant",Bangalore,12.9716,77.5946,South Indian
"Kapur, Gill and Anne Restaurant",Hyderabad,17.385,78.4867,Chinese
Korpal-Jayaraman Restaurant,Hyderabad,17.385,78.4867,South Indian
"Sandhu, Baral and Thakkar Restaurant",Delhi,28.6139,77.209,Chinese
Ray Inc Restaurant,Hyderabad,17.385,78.4867,Italian
Prabhakar-Dewan Restaurant,Bangalore,12.9716,77.5946,North Indian
Bahri Inc Restaurant,Bangalore,12.9716,77.5946,South Indian
"Oak, Kohli and Rout Restaurant",Hyderabad,17.385,78.4867,North Indian
"Tata, Pillay and Parsa Restaurant",Jaipur,26.9124,75.7873,Chinese
"Korpal, Prashad and Chander Restaurant",Kolkata,22.5726,88.3639,Japanese
"Dani, Bhattacharyya and Nadig Restaurant",Delhi,28.6139,77.209,Japanese
Sridhar-Pau Restaurant,Hyderabad,17.385,78.4867,Indian
Patel-Gill Restaurant,Kolkata,22.5726,88.3639,North Indian
Divan Inc Restaurant,Delhi,28.6139,77.209,Indian
Nagarajan and Sons Restaurant,Mumbai,19.076,72.8777,South Indian
Keer-Keer Restaurant,Delhi,28.6139,77.209,Indian
"Padmanabhan, Jani and Bedi Restaurant",Jaipur,26.9124,75.7873,South Indian
Nazareth-Subramaniam Restaurant,Pune,18.5204,73.8567,Indian
"Jha, Dhaliwal and Sahota Restaurant",Chennai,13.0827,80.2707,Arabic
Kakar Group Restaurant,Chennai,13.0827,80.2707,North Indian
Gara-Grover Restaurant,Delhi,28.6139,77.209,North Indian
Ben Ltd Restaurant,Pune,18.5204,73.8567,South Indian
Hari PLC Restaurant,Bangalore,12.9716,77.5946,Japanese
Patla Group Restaurant,Jaipur,26.9124,75.7873,South Indian
Mukherjee Group Restaurant,Delhi,28.6139,77.209,Arabic
Iyer Inc Restaurant,Bangalore,12.9716,77.5946,Italian
Gopal-Deep Restaurant,Lucknow,26.8467,80.9462,Mexican
Dass-Dora Restaurant,Jaipur,26.9124,75.7873,Italian
"Borde, Raj and Balan Restaurant",Mumbai,19.076,72.8777,Italian
Bera and Sons Restaurant,Jaipur,26.9124,75.7873,Italian
Babu Ltd Restaurant,Hyderabad,17.385,78.4867,Arabic
"Choudhary, Balasubramanian and Sankaran Restaurant",Mumbai,19.076,72.8777,North Indian
Rama Group Restaurant,Jaipur,26.9124,75.7873,Chinese
"Basu, Barad and Lala Restaurant",Hyderabad,17.385,78.4867,South Indian
"Kara, Venkatesh and Dyal Restaurant",Ahmedabad,23.0225,72.5714,Mexican
"Chakrabarti, Sane and Dash Restaurant",Bangalore,12.9716,77.5946,Mexican
Bhat and Sons Restaurant,Kolkata,22.5726,88.3639,Indian
"Sachdev, Mand and Kumer Restaurant",Lucknow,26.8467,80.9462,Mexican
Kari Group Restaurant,Hyderabad,17.385,78.4867,Chinese
Soni LLC Restaurant,Bangalore,12.9716,77.5946,Indian
"Krishnamurthy, Srinivas and Parsa Restaurant",Mumbai,19.076,72.8777,Italian
Mallick PLC Restaurant,Jaipur,26.9124,75.7873,North Indian
"Bhat, Viswanathan and Dara Restaurant",Pune,18.5204,73.8567,Mexican
"Pillay, Behl and Arora Restaurant",Chennai,13.0827,80.2707,Chinese
Kulkarni Group Restaurant,Mumbai,19.076,72.8777,South Indian
"Dash, Chauhan and Sehgal Restaurant",Lucknow,26.8467,80.9462,North Indian
"Choudhary, Balasubramanian and Sankaran Restaurant",Jaipur,26.9124,75.7873,Chinese
Grewal LLC Restaurant,Pune,18.5204,73.8567,Indian
Yogi and Sons Restaurant,Bangalore,12.9716,77.5946,Mexican
"Raju, Jhaveri and Patla Restaurant",Mumbai,19.076,72.8777,Mexican
"Gupta, Dada and Datta Restaurant",Jaipur,26.9124,75.7873,Indian
Raman and Sons Restaurant,Delhi,28.6139,77.209,South Indian
"Basak, Mannan and Sethi Restaurant",Lucknow,26.8467,80.9462,Chinese
Patla Group Restaurant,Jaipur,26.9124,75.7873,Mexican
Kaur and Sons Restaurant,Delhi,28.6139,77.209,Chinese
Majumdar-Mukhopadhyay Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Lad-Ramesh Restaurant,Lucknow,26.8467,80.9462,Chinese
Grover-Manda Restaurant,Chennai,13.0827,80.2707,Mexican
"Kala, Chadha and Agate Restaurant",Lucknow,26.8467,80.9462,South Indian
Mukhopadhyay-Sengupta Restaurant,Bangalore,12.9716,77.5946,Japanese
Suresh-Dalal Restaurant,Kolkata,22.5726,88.3639,Chinese
Muni PLC Restaurant,Mumbai,19.076,72.8777,South Indian
"Gara, Srinivas and Kar Restaurant",Ahmedabad,23.0225,72.5714,Italian
Kala-Dugal Restaurant,Lucknow,26.8467,80.9462,Mexican
Varghese-Krishnan Restaurant,Jaipur,26.9124,75.7873,Indian
Ramachandran Inc Restaurant,Ahmedabad,23.0225,72.5714,North Indian
Malhotra-Vohra Restaurant,Ahmedabad,23.0225,72.5714,Chinese
Gara-Grover Restaurant,Bangalore,12.9716,77.5946,North Indian
"Aurora, Sethi and Pandit Restaurant",Kolkata,22.5726,88.3639,North Indian
Vohra PLC Restaurant,Lucknow,26.8467,80.9462,Mexican
"Dugal, Yogi and Bhasin Restaurant",Hyderabad,17.385,78.4867,Chinese
Varkey-Maharaj Restaurant,Pune,18.5204,73.8567,Chinese
Kulkarni Group Restaurant,Jaipur,26.9124,75.7873,Indian
Yogi Ltd Restaurant,Jaipur,26.9124,75.7873,Italian
"Maharaj, Bhatia and Cherian Restaurant",Mumbai,19.076,72.8777,Indian
Hayre Ltd Restaurant,Pune,18.5204,73.8567,North Indian
Gaba-Choudhary Restaurant,Bangalore,12.9716,77.5946,Chinese
Datta-Dhillon Restaurant,Mumbai,19.076,72.8777,North Indian
"Amble, Ganesh and Khare Restaurant",Hyderabad,17.385,78.4867,Mexican
Hans-Dutta Restaurant,Jaipur,26.9124,75.7873,Italian
Sahni Ltd Restaurant,Hyderabad,17.385,78.4867,North Indian
Bath and Sons Restaurant,Delhi,28.6139,77.209,Arabic
"Lal, Sani and Tara Restaurant",Pune,18.5204,73.8567,South Indian
Nair-Purohit Restaurant,Chennai,13.0827,80.2707,North Indian
Chada-Basak Restaurant,Chennai,13.0827,80.2707,North Indian
Bhalla-Saran Restaurant,Kolkata,22.5726,88.3639,South Indian
"Sarin, Uppal and Chand Restaurant",Mumbai,19.076,72.8777,South Indian
"Salvi, Verma and Iyengar Restaurant",Pune,18.5204,73.8567,Chinese
Suri LLC Restaurant,Pune,18.5204,73.8567,Italian
Manda LLC Restaurant,Jaipur,26.9124,75.7873,Chinese
Lanka PLC Restaurant,Lucknow,26.8467,80.9462,Chinese
Krishnan Group Restaurant,Jaipur,26.9124,75.7873,South Indian
Gupta-Dugar Restaurant,Lucknow,26.8467,80.9462,Chinese
Swaminathan-Halder Restaurant,Bangalore,12.9716,77.5946,Italian
Mukherjee Group Restaurant,Lucknow,26.8467,80.9462,Indian
Pingle Ltd Restaurant,Mumbai,19.076,72.8777,North Indian
Lalla Inc Restaurant,Delhi,28.6139,77.209,Italian
"Sabharwal, Gole and Natt Restaurant",Bangalore,12.9716,77.5946,South Indian
Balakrishnan and Sons Restaurant,Chennai,13.0827,80.2707,Arabic
Dhaliwal Group Restaurant,Pune,18.5204,73.8567,Arabic
Aggarwal-Chandra Restaurant,Mumbai,19.076,72.8777,Arabic
"Varty, Chand and Basu Restaurant",Lucknow,26.8467,80.9462,Japanese
Viswanathan-Thaman Restaurant,Hyderabad,17.385,78.4867,South Indian
Ratti-Wadhwa Restaurant,Bangalore,12.9716,77.5946,North Indian
Pradhan and Sons Restaurant,Bangalore,12.9716,77.5946,North Indian
Patla Group Restaurant,Lucknow,26.8467,80.9462,North Indian
Bahri Inc Restaurant,Bangalore,12.9716,77.5946,Japanese
"Varughese, Kashyap and Master Restaurant",Kolkata,22.5726,88.3639,Italian
"Johal, Verma and Koshy Restaurant",Chennai,13.0827,80.2707,South Indian
"Nagar, Bandi and Mangat Restaurant",Lucknow,26.8467,80.9462,North Indian
Nair Ltd Restaurant,Kolkata,22.5726,88.3639,South Indian
"Borde, Raj and Balan Restaurant",Hyderabad,17.385,78.4867,Italian
Choudhary LLC Restaurant,Lucknow,26.8467,80.9462,Chinese
Vasa Ltd Restaurant,Delhi,28.6139,77.209,South Indian
"Chaudhary, Suri and Loke Restaurant",Bangalore,12.9716,77.5946,Arabic
"Garg, Sahni and Prabhakar Restaurant",Kolkata,22.5726,88.3639,Chinese
Srinivasan-Varghese Restaurant,Ahmedabad,23.0225,72.5714,Japanese
"Dara, Saini and Hora Restaurant",Jaipur,26.9124,75.7873,South Indian
Chakrabarti PLC Restaurant,Ahmedabad,23.0225,72.5714,Japanese
Kari Inc Restaurant,Mumbai,19.076,72.8777,Indian
"Pai, Gara and Tailor Restaurant",Hyderabad,17.385,78.4867,Mexican
Sarma LLC Restaurant,Delhi,28.6139,77.209,Arabic
Rajan PLC Restaurant,Mumbai,19.076,72.8777,South Indian
Kadakia and Sons Restaurant,Jaipur,26.9124,75.7873,South Indian
Kaur-Bhat Restaurant,Chennai,13.0827,80.2707,South Indian
