Restaurant Name,City,Latitude,Longitude,Cuisine
Khurana-Khatri Restaurant,Delhi,28.630847,77.224945,Italian
"Dixit, Ratta and Mall Restaurant",Ahmedabad,22.999565,72.610525,Indian
Manda Group Restaurant,Kolkata,22.607285,88.374615,Italian
Doctor Ltd Restaurant,Mumbai,19.119736,72.882935,Chinese
Pandit LLC Restaurant,Kolkata,22.582556,88.327042,South Indian
Babu-Bhavsar Restaurant,Jaipur,26.907843,75.826393,Japanese
"Rai, Agrawal and Jhaveri Restaurant",Hyderabad,17.412797,78.494066,Italian
Mandal Inc Restaurant,Pune,18.532382,73.830344,Italian
Keer-Walia Restaurant,Mumbai,19.074418,72.834703,Chinese
Borah PLC Restaurant,Chennai,13.085085,80.305313,Chinese
Chaudhari Group Restaurant,Mumbai,19.040441,72.880154,Indian
"Mittal, Suresh and Sami Restaurant",Jaipur,26.948646,75.79463,North Indian
Sen and Sons Restaurant,Ahmedabad,23.016554,72.590476,Mexican
Sodhi-Toor Restaurant,Delhi,28.635564,77.223101,Indian
Saran-Lall Restaurant,Bangalore,12.973701,77.553751,Arabic
"Sundaram, Chowdhury and Kulkarni Restaurant",Kolkata,22.601356,88.340395,Mexican
"Vala, Saraf and Mahal Restaurant",Lucknow,26.856774,80.989048,Chinese
Trivedi LLC Restaurant,Kolkata,22.600277,88.328928,Chinese
"Walla, Raju and Venkatesh Restaurant",Pune,18.547541,73.825077,Italian
"Tandon, Johal and Mital Restaurant",Bangalore,12.992585,77.600771,Mexican
Mandal Inc Restaurant,Delhi,28.627913,77.247237,Indian
Sule PLC Restaurant,Mumbai,19.05365,72.887151,Arabic
Mody and Sons Restaurant,Mumbai,19.037821,72.901982,North Indian
Gola Group Restaurant,Pune,18.525934,73.881041,North Indian
"Sani, Nath and Bhatnagar Restaurant",Chennai,13.091378,80.22959,Mexican
Kara Ltd Restaurant,Bangalore,12.942659,77.595516,Italian
Narula-Tailor Restaurant,Bangalore,12.944953,77.600292,Mexican
"Patla, Chahal and Hayre Restaurant",Lucknow,26.81312,80.920188,Italian
Bhavsar-Tata Restaurant,Chennai,13.105534,80.296262,Indian
Joshi-Parmer Restaurant,Jaipur,26.877995,75.758725,Italian
Master-Sachdeva Restaurant,Hyderabad,17.375457,78.463067,North Indian
"Sant, Ram and Rastogi Restaurant",Jaipur,26.892404,75.783228,Arabic
"Goel, Sunder and Nayak Restaurant",Bangalore,12.966556,77.571805,Chinese
Handa Group Restaurant,Kolkata,22.576388,88.405311,Arabic
Manda-Gupta Restaurant,Jaipur,26.89591,75.80266,North Indian
Dara-Tak Restaurant,Chennai,13.048862,80.25645,South Indian
Mangal Inc Restaurant,Lucknow,26.825177,80.962199,Mexican
Kaur-Keer Restaurant,Ahmedabad,22.993327,72.549165,North Indian
Edwin PLC Restaurant,Delhi,28.630428,77.17054,South Indian
"Ram, Mangal and Sandhu Restaurant",Bangalore,13.000468,77.615122,Indian
Dhingra-Char Restaurant,Pune,18.553947,73.837572,Arabic
"Trivedi, Kata and Gola Restaurant",Lucknow,26.830698,80.921956,South Indian
Bhasin LLC Restaurant,Kolkata,22.565333,88.408958,Italian
"Shere, Hegde and Kala Restaurant",Lucknow,26.870619,80.923268,Mexican
"Parmer, Raghavan and Saha Restaurant",Delhi,28.622338,77.244234,Italian
Sawhney Inc Restaurant,Ahmedabad,22.979233,72.560987,Japanese
Balakrishnan-Gupta Restaurant,Hyderabad,17.378868,78.530943,Indian
"Sani, Goel and Borah Restaurant",Bangalore,12.957754,77.554615,Indian
"Grover, Hegde and Brahmbhatt Restaurant",Chennai,13.10835,80.27992,Japanese
"Zachariah, Kohli and Kar Restaurant",Delhi,28.586349,77.230956,Arabic
Mangal Inc Restaurant,Delhi,28.600397,77.167149,Arabic
"Sawhney, Gola and Om Restaurant",Lucknow,26.822076,80.938059,North Indian
Bath-Suresh Restaurant,Bangalore,12.983795,77.610989,Mexican
Nigam-Sarna Restaurant,Pune,18.504994,73.827847,Arabic
Chowdhury Inc Restaurant,Bangalore,12.960834,77.564503,Indian
"Mane, Pandya and Jayaraman Restaurant",Jaipur,26.936022,75.799112,North Indian
Basu Ltd Restaurant,Chennai,13.082458,80.295826,South Indian
Nazareth Ltd Restaurant,Delhi,28.58842,77.189889,Indian
"Sinha, Reddy and Choudhry Restaurant",Lucknow,26.846876,80.974383,Indian
Atwal Ltd Restaurant,Chennai,13.119616,80.295908,North Indian
Lall-Sunder Restaurant,Chennai,13.084077,80.252257,Japanese
Gade-Shetty Restaurant,Pune,18.528233,73.89088,Indian
"Gola, Subramanian and Swamy Restaurant",Jaipur,26.88714,75.79749,Arabic
Bera LLC Restaurant,Hyderabad,17.36057,78.510107,North Indian
Verma LLC Restaurant,Chennai,13.098578,80.249479,North Indian
"Singhal, Arya and Memon Restaurant",Bangalore,12.990057,77.6167,North Indian
"Char, Mall and Singh Restaurant",Jaipur,26.895808,75.777959,Italian
"Naik, Kibe and Baral Restaurant",Delhi,28.594551,77.192673,Arabic
"Mander, Viswanathan and Bal Restaurant",Pune,18.476221,73.854139,Japanese
Chauhan-Dutta Restaurant,Mumbai,19.07394,72.919653,Indian
Chhabra PLC Restaurant,Pune,18.48268,73.831226,Chinese
"Kurian, Nagi and Mangat Restaurant",Hyderabad,17.400365,78.459433,Japanese
Viswanathan and Sons Restaurant,Hyderabad,17.421326,78.48295,North Indian
Sengupta-Boase Restaurant,Bangalore,12.993159,77.589982,Italian
"Bedi, Mukherjee and Kunda Restaurant",Pune,18.499593,73.876676,South Indian
Dubey and Sons Restaurant,Chennai,13.064123,80.27277,South Indian
"Madan, Naidu and Chandra Restaurant",Ahmedabad,23.040144,72.560091,Chinese
Bhavsar-Tata Restaurant,Ahmedabad,23.039342,72.542731,Chinese
"Jhaveri, Baria and Chaudhari Restaurant",Chennai,13.094191,80.254405,North Indian
Virk-Garg Restaurant,Jaipur,26.911674,75.7494,North Indian
Setty Group Restaurant,Bangalore,12.984008,77.62128,Indian
Doctor Ltd Restaurant,Mumbai,19.062665,72.842741,Chinese
Kuruvilla and Sons Restaurant,Ahmedabad,23.042912,72.546266,North Indian
Prabhu-Rattan Restaurant,Kolkata,22.587679,88.351812,Japanese
"Dasgupta, Bhargava and Prashad Restaurant",Pune,18.508854,73.816204,Arabic
Walia-Upadhyay Restaurant,Pune,18.481953,73.868975,Indian
Yohannan PLC Restaurant,Jaipur,26.920601,75.835367,Japanese
"Grewal, Subramanian and Khosla Restaurant",Bangalore,13.011398,77.581102,Chinese
Prakash-Dara Restaurant,Jaipur,26.928895,75.822928,Arabic
Gade Inc Restaurant,Bangalore,12.972738,77.640636,South Indian
Khalsa-Vasa Restaurant,Jaipur,26.922821,75.756581,Mexican
Ganesan LLC Restaurant,Lucknow,26.828677,80.922627,North Indian
Mani-Master Restaurant,Jaipur,26.93873,75.756159,Japanese
Balakrishnan-Gupta Restaurant,Hyderabad,17.388474,78.452893,Arabic
Subramanian-Date Restaurant,Delhi,28.650694,77.18715,Italian
Kapur-Mahal Restaurant,Bangalore,13.006675,77.574455,Chinese
Subramanian and Sons Restaurant,Lucknow,26.839709,80.968129,South Indian
Saran-Divan Restaurant,Hyderabad,17.390707,78.453292,Arabic
Viswanathan and Sons Restaurant,Kolkata,22.585255,88.34987,Chinese
Kari-Chana Restaurant,Delhi,28.604408,77.255492,Indian
Upadhyay and Sons Restaurant,Ahmedabad,22.997662,72.581737,Italian
Som-Gopal Restaurant,Lucknow,26.822129,80.945542,Indian
"Kapadia, Iyengar and Sibal Restaurant",Ahmedabad,22.989527,72.588594,Italian
Kadakia PLC Restaurant,Pune,18.508777,73.900874,Italian
"Sibal, Kale and Krishna Restaurant",Pune,18.545219,73.892923,Indian
Muni-Sen Restaurant,Kolkata,22.598734,88.346441,Mexican
Tiwari Inc Restaurant,Hyderabad,17.355478,78.472967,Italian
Randhawa Group Restaurant,Ahmedabad,22.992405,72.562211,Japanese
Kuruvilla and Sons Restaurant,Chennai,13.073318,80.232068,Japanese
Bhargava Ltd Restaurant,Lucknow,26.854778,80.980879,Arabic
Nayak Group Restaurant,Chennai,13.059672,80.248081,Mexican
"Thakur, Desai and Shenoy Restaurant",Pune,18.50184,73.860115,Japanese
"Bhatt, Arya and Virk Restaurant",Pune,18.558412,73.835493,Chinese
Bahri-Hans Restaurant,Ahmedabad,23.029001,72.549282,Italian
Bains Ltd Restaurant,Lucknow,26.838061,80.913268,Arabic
"Natt, Atwal and Murty Restaurant",Lucknow,26.890453,80.938351,North Indian
"Chad, Halder and Hegde Restaurant",Ahmedabad,23.011835,72.597823,Arabic
Comar-Doshi Restaurant,Lucknow,26.875638,80.983579,North Indian
Dutt-Chatterjee Restaurant,Hyderabad,17.419829,78.516285,Arabic
Nagi-Rattan Restaurant,Chennai,13.110751,80.274887,North Indian
Bala PLC Restaurant,Lucknow,26.804918,80.955212,North Indian
"Viswanathan, Shroff and Menon Restaurant",Ahmedabad,23.045046,72.542912,Japanese
"Kapadia, Iyengar and Sibal Restaurant",Jaipur,26.88741,75.810558,South Indian
Chander and Sons Restaurant,Kolkata,22.537788,88.357401,South Indian
Dayal-Bajwa Restaurant,Pune,18.481814,73.876911,Arabic
Kumar-Raja Restaurant,Delhi,28.63299,77.201464,North Indian
"Nadig, Pall and Mander Restaurant",Hyderabad,17.350912,78.463779,Mexican
"Rau, Sem and Deshpande Restaurant",Lucknow,26.83814,80.981369,Arabic
"Dixit, Sarma and Jhaveri Restaurant",Mumbai,19.09713,72.858365,South Indian
Kadakia Group Restaurant,Bangalore,12.966317,77.628987,Indian
Shan Ltd Restaurant,Kolkata,22.550857,88.378129,Indian
Khurana Group Restaurant,Mumbai,19.068023,72.857669,South Indian
"Merchant, Bhavsar and Tata Restaurant",Mumbai,19.083762,72.919826,Mexican
"Dey, Bhagat and Kale Restaurant",Bangalore,13.01438,77.603811,North Indian
Kota Inc Restaurant,Hyderabad,17.367547,78.507923,Indian
Soni-Chowdhury Restaurant,Lucknow,26.823669,80.979807,Indian
Walla-Dave Restaurant,Kolkata,22.535716,88.369032,North Indian
"Swamy, Amble and Korpal Restaurant",Kolkata,22.542952,88.369873,Japanese
"Dhaliwal, Nayar and Bakshi Restaurant",Kolkata,22.558768,88.322125,Chinese
"Rau, Pingle and Pingle Restaurant",Bangalore,12.983978,77.571974,Chinese
Kala-Kala Restaurant,Kolkata,22.596009,88.346026,Japanese
Bala Ltd Restaurant,Mumbai,19.091961,72.887361,North Indian
Kadakia PLC Restaurant,Lucknow,26.860226,80.993777,Chinese
Agate-Thakur Restaurant,Chennai,13.124417,80.27016,Italian
Bains Ltd Restaurant,Kolkata,22.556909,88.386504,Italian
Atwal Ltd Restaurant,Pune,18.516752,73.875547,Italian
"Divan, Kadakia and Aurora Restaurant",Kolkata,22.593564,88.376678,South Indian
Sant-Nadkarni Restaurant,Ahmedabad,23.027759,72.548699,South Indian
"Dhillon, Sastry and Bora Restaurant",Kolkata,22.549201,88.399089,Chinese
"Roy, Sule and Manda Restaurant",Hyderabad,17.403351,78.473123,Italian
Chhabra PLC Restaurant,Ahmedabad,23.01915,72.590709,Mexican
Ahuja and Sons Restaurant,Jaipur,26.915217,75.816708,Chinese
"Rau, Pingle and Pingle Restaurant",Chennai,13.047205,80.28451,North Indian
Zachariah-Hora Restaurant,Ahmedabad,23.03687,72.584704,South Indian
Comar LLC Restaurant,Jaipur,26.87392,75.800507,Japanese
Hora-Rai Restaurant,Delhi,28.580599,77.232105,Indian
Batra-Kohli Restaurant,Ahmedabad,23.027527,72.532519,Mexican
"Date, Krishnamurthy and Jaggi Restaurant",Delhi,28.583747,77.204922,Indian
"Yohannan, Varty and Nanda Restaurant",Chennai,13.076156,80.306317,North Indian
Narain-Bobal Restaurant,Pune,18.543772,73.850125,Italian
Vohra LLC Restaurant,Mumbai,19.05373,72.849491,Italian
Ghosh LLC Restaurant,Mumbai,19.087902,72.853704,South Indian
Bakshi PLC Restaurant,Pune,18.533657,73.883781,Chinese
Choudhry PLC Restaurant,Lucknow,26.866025,80.922565,Arabic
Sampath-Tara Restaurant,Kolkata,22.550185,88.35291,Mexican
"Yohannan, Varty and Nanda Restaurant",Delhi,28.647626,77.212899,Mexican
Taneja-Chhabra Restaurant,Delhi,28.641491,77.230518,South Indian
Solanki-Walla Restaurant,Delhi,28.631474,77.229885,Chinese
Narang PLC Restaurant,Chennai,13.065775,80.239622,Japanese
"Goel, Devan and Sankar Restaurant",Pune,18.50444,73.875698,Indian
"Srivastava, Karnik and Mitter Restaurant",Pune,18.489519,73.842818,Mexican
Bala-Dua Restaurant,Jaipur,26.898783,75.810572,North Indian
Prabhu-Rattan Restaurant,Ahmedabad,23.001925,72.580365,Chinese
"Thakur, Bala and Chahal Restaurant",Chennai,13.086366,80.234235,South Indian
Mangat-Gole Restaurant,Chennai,13.105474,80.268134,Chinese
Soman and Sons Restaurant,Hyderabad,17.419802,78.51101,Indian
Bhagat-Nanda Restaurant,Chennai,13.066624,80.244717,Chinese
Taneja-Pandey Restaurant,Bangalore,12.938234,77.59409,Mexican
Dhillon-Bhatt Restaurant,Chennai,13.087864,80.243544,Arabic
Balan-Mangal Restaurant,Jaipur,26.922481,75.760248,Arabic
"Rau, Pingle and Pingle Restaurant",Hyderabad,17.34668,78.505383,Japanese
Sarkar-Parekh Restaurant,Hyderabad,17.41397,78.467217,South Indian
"Kunda, Savant and Bassi Restaurant",Ahmedabad,22.991874,72.584948,Italian
Kuruvilla and Sons Restaurant,Mumbai,19.058453,72.906757,North Indian
"Srivastava, Karnik and Mitter Restaurant",Mumbai,19.102493,72.910964,Italian
Setty-Bhavsar Restaurant,Delhi,28.577117,77.207109,Chinese
Sibal-Sha Restaurant,Lucknow,26.844802,80.91451,Chinese
"Date, Nadkarni and Boase Restaurant",Delhi,28.616183,77.252589,Italian
Bhatia-Garde Restaurant,Jaipur,26.952346,75.765485,Arabic
Handa Group Restaurant,Mumbai,19.090893,72.849945,Indian
Ganesan LLC Restaurant,Delhi,28.644958,77.218239,Japanese
Memon Ltd Restaurant,Bangalore,13.013099,77.590864,North Indian
Varma-Apte Restaurant,Mumbai,19.080504,72.858639,North Indian
Bhasin LLC Restaurant,Kolkata,22.56608,88.322005,Japanese
Sachdev-Sarma Restaurant,Pune,18.501384,73.852625,South Indian
Subramaniam-Tripathi Restaurant,Kolkata,22.564497,88.411692,Arabic
Prabhu-Goda Restaurant,Hyderabad,17.404912,78.490249,Mexican
Lal Inc Restaurant,Delhi,28.60814,77.183577,North Indian
"Verma, Bail and Tripathi Restaurant",Mumbai,19.075976,72.898949,Indian
"Dhaliwal, Konda and Wason Restaurant",Chennai,13.105534,80.267923,South Indian
Bhakta-Comar Restaurant,Mumbai,19.105865,72.861758,South Indian
"Dasgupta, Bhargava and Prashad Restaurant",Chennai,13.056967,80.284631,Indian
Hari Inc Restaurant,Pune,18.504701,73.82683,Chinese
Contractor Ltd Restaurant,Ahmedabad,23.043248,72.586875,Japanese
Som Group Restaurant,Jaipur,26.953288,75.791461,Chinese
Mangal Inc Restaurant,Chennai,13.050437,80.27663,Mexican
Sani-Bassi Restaurant,Kolkata,22.536119,88.371326,Japanese
"Naidu, Khosla and Tella Restaurant",Mumbai,19.092272,72.850237,Indian
"Doshi, Rege and Ganesh Restaurant",Chennai,13.069393,80.291452,Arabic
Dhawan Ltd Restaurant,Kolkata,22.542168,88.376983,South Indian
"Chatterjee, Banerjee and Mangat Restaurant",Kolkata,22.556267,88.378615,Mexican
Parsa LLC Restaurant,Chennai,13.06525,80.280981,North Indian
"Pradhan, Mukhopadhyay and Handa Restaurant",Jaipur,26.929424,75.742335,Japanese
Dube Ltd Restaurant,Pune,18.530333,73.836204,Japanese
Raghavan and Sons Restaurant,Kolkata,22.602896,88.398874,Japanese
"Chaudry, Roy and Parmer Restaurant",Pune,18.520844,73.900912,North Indian
"Mander, Viswanathan and Bal Restaurant",Delhi,28.622935,77.250386,Japanese
Mutti Inc Restaurant,Bangalore,12.983245,77.612328,South Indian
Mangal-Murty Restaurant,Jaipur,26.878315,75.818402,Arabic
Sankar-Patla Restaurant,Jaipur,26.895981,75.771239,Mexican
"Sethi, Mane and Gour Restaurant",Jaipur,26.90333,75.832972,Japanese
Chauhan-Gola Restaurant,Lucknow,26.861963,80.935517,South Indian
Sundaram-Kakar Restaurant,Ahmedabad,23.022388,72.550923,Arabic
Dhawan Ltd Restaurant,Lucknow,26.819492,80.968841,Arabic
Agate and Sons Restaurant,Ahmedabad,23.055962,72.560554,Indian
Mandal Group Restaurant,Ahmedabad,23.01121,72.528685,Japanese
Setty Group Restaurant,Bangalore,12.953713,77.563191,Arabic
Dani-Chaudhari Restaurant,Ahmedabad,22.981381,72.579415,Chinese
Bhardwaj-Badal Restaurant,Delhi,28.593197,77.174872,Indian
Swamy LLC Restaurant,Mumbai,19.059334,72.896363,Arabic
"Buch, Patel and Parmar Restaurant",Lucknow,26.877097,80.950286,Chinese
"Agarwal, Khanna and Gaba Restaurant",Hyderabad,17.381915,78.53242,Italian
"Kaur, Krishnan and Mander Restaurant",Delhi,28.599955,77.248242,Chinese
Saha-Dutta Restaurant,Jaipur,26.888556,75.746504,Mexican
Patla-Rastogi Restaurant,Lucknow,26.813876,80.930965,Japanese
Kuruvilla-Kumar Restaurant,Pune,18.500297,73.848756,Japanese
"Golla, Sahni and Cherian Restaurant",Kolkata,22.550154,88.353112,Chinese
Radhakrishnan LLC Restaurant,Kolkata,22.544629,88.38558,Italian
Prashad-Baral Restaurant,Mumbai,19.066704,72.896374,South Indian
Kapur Ltd Restaurant,Chennai,13.1138,80.293266,South Indian
Gola Group Restaurant,Mumbai,19.046907,72.899332,Italian
Kari-Merchant Restaurant,Lucknow,26.817258,80.909605,Chinese
Chauhan-Dutta Restaurant,Lucknow,26.817706,80.94232,Arabic
Kulkarni-Ahluwalia Restaurant,Delhi,28.63822,77.187835,Italian
"Choudhary, Konda and Dey Restaurant",Bangalore,12.952,77.560154,Arabic
Master-Ravel Restaurant,Hyderabad,17.363323,78.470427,North Indian
Ravi Group Restaurant,Jaipur,26.894709,75.750465,Arabic
Setty-Bhavsar Restaurant,Delhi,28.587733,77.179879,Italian
Ganesh-Choudhury Restaurant,Hyderabad,17.364795,78.525331,North Indian
Cheema-Pillai Restaurant,Delhi,28.644897,77.214069,Japanese
Dhar Inc Restaurant,Lucknow,26.835519,80.970032,Arabic
Patel-Krishnan Restaurant,Jaipur,26.890023,75.791889,Mexican
Saxena-Dhar Restaurant,Mumbai,19.108221,72.872342,Japanese
Gupta-Parmer Restaurant,Kolkata,22.56685,88.393634,Chinese
Venkataraman-Devan Restaurant,Bangalore,12.993233,77.584011,South Indian
Datta-Parikh Restaurant,Kolkata,22.60012,88.394056,Japanese
Saini-Khatri Restaurant,Delhi,28.632038,77.228639,Arabic
Chana-Madan Restaurant,Jaipur,26.901689,75.767314,Japanese
"Nadig, Buch and Narayan Restaurant",Chennai,13.094122,80.292972,North Indian
Dixit and Sons Restaurant,Ahmedabad,22.996019,72.549002,Indian
Ben-Mand Restaurant,Ahmedabad,23.046321,72.566181,Arabic
"Bajaj, Sachdeva and Mohanty Restaurant",Jaipur,26.898969,75.741645,Indian
"Jhaveri, Baria and Chaudhari Restaurant",Bangalore,12.984127,77.565597,Japanese
"Rastogi, Deshmukh and Kanda Restaurant",Pune,18.538274,73.835128,Italian
"Krishnan, Devan and Dhar Restaurant",Lucknow,26.87929,80.953904,Japanese
"Manne, Doshi and Shroff Restaurant",Bangalore,12.937765,77.606818,Chinese
D’Alia-Oza Restaurant,Lucknow,26.852129,80.969181,Mexican
Basak Group Restaurant,Ahmedabad,23.001198,72.604401,Chinese
Bera LLC Restaurant,Bangalore,12.991716,77.577573,South Indian
"Singhal, Arya and Memon Restaurant",Chennai,13.062367,80.290136,South Indian
Basak-Mani Restaurant,Ahmedabad,23.013956,72.545395,North Indian
Barman-Nadkarni Restaurant,Hyderabad,17.40215,78.493377,Japanese
Prakash-Bava Restaurant,Chennai,13.077658,80.240196,North Indian
Apte PLC Restaurant,Lucknow,26.874062,80.970364,Arabic
Chakraborty Group Restaurant,Lucknow,26.884599,80.957745,Chinese
Nath-Dada Restaurant,Hyderabad,17.373306,78.505961,Mexican
Zachariah-Hora Restaurant,Kolkata,22.550092,88.367083,Chinese
Dixit and Sons Restaurant,Pune,18.532066,73.88221,Arabic
Sahota PLC Restaurant,Ahmedabad,23.030662,72.523846,Italian
Gola Group Restaurant,Pune,18.539131,73.883926,Chinese
Gola Group Restaurant,Jaipur,26.939579,75.763984,Italian
Bhasin Inc Restaurant,Lucknow,26.87959,80.976611,North Indian
Tata-Manne Restaurant,Hyderabad,17.416992,78.456513,South Indian
Pant Ltd Restaurant,Lucknow,26.861127,80.972949,Chinese
Nagi-Baria Restaurant,Chennai,13.067849,80.312044,Mexican
"Gill, Balakrishnan and Zacharia Restaurant",Ahmedabad,23.061879,72.549899,Mexican
Buch LLC Restaurant,Jaipur,26.917806,75.742715,Italian
Khurana Group Restaurant,Hyderabad,17.402595,78.469032,South Indian
"Khanna, Sane and Cheema Restaurant",Hyderabad,17.39745,78.462346,Mexican
Pillay PLC Restaurant,Bangalore,12.969751,77.56037,Japanese
"Sampath, Devan and Chad Restaurant",Bangalore,12.986031,77.626972,Arabic
Sha and Sons Restaurant,Pune,18.518418,73.834098,Mexican
"Pradhan, Mukhopadhyay and Handa Restaurant",Chennai,13.045445,80.283817,Italian
"Patla, Chahal and Hayre Restaurant",Kolkata,22.565917,88.391994,Chinese
Karan Ltd Restaurant,Bangalore,12.973821,77.558841,North Indian
Pandya Inc Restaurant,Chennai,13.068177,80.292569,South Indian
Deo Inc Restaurant,Kolkata,22.594217,88.334775,Mexican
Prasad-Nadkarni Restaurant,Kolkata,22.551196,88.405125,North Indian
Brar and Sons Restaurant,Chennai,13.063929,80.271094,North Indian
Gokhale-Prakash Restaurant,Chennai,13.089839,80.304285,Japanese
Karnik-Prabhakar Restaurant,Chennai,13.059882,80.261815,Indian
Grover-Chana Restaurant,Bangalore,12.971156,77.563531,Japanese
"Ahluwalia, Baral and Hayer Restaurant",Lucknow,26.861048,80.978651,Japanese
Bassi-Ramaswamy Restaurant,Lucknow,26.859529,80.994348,North Indian
"Lall, Sarraf and Bhatia Restaurant",Ahmedabad,23.059146,72.577022,Japanese
